lat,long,time,pm
22.6,88.41,9/15/2023 16:00,20.36606858
22.48,88.39,9/15/2023 17:00,15.31318856
22.5,88.35,9/15/2023 17:00,16.49322863
22.51,88.34,9/15/2023 17:00,13.17855448
22.51,88.36,9/15/2023 17:00,15.10814948
22.51,88.37,9/15/2023 17:00,14.86911739
22.54,88.34,9/15/2023 17:00,17.66327109
22.54,88.35,9/15/2023 17:00,16.83856747
22.57,88.36,9/15/2023 17:00,16.16299101
22.57,88.42,9/15/2023 17:00,14.59675699
22.58,88.43,9/15/2023 17:00,13.51829842
22.59,88.36,9/15/2023 17:00,17.94432406
22.6,88.37,9/15/2023 17:00,18.15578653
22.6,88.41,9/15/2023 17:00,20.71859536
22.48,88.39,9/15/2023 18:00,20.6326758
22.5,88.35,9/15/2023 18:00,18.76921728
22.51,88.34,9/15/2023 18:00,13.32934536
22.51,88.36,9/15/2023 18:00,22.8028638
22.51,88.37,9/15/2023 18:00,14.12491843
22.54,88.34,9/15/2023 18:00,16.56129202
22.54,88.35,9/15/2023 18:00,18.30585736
22.57,88.36,9/15/2023 18:00,17.98781187
22.57,88.42,9/15/2023 18:00,13.42530499
22.58,88.43,9/15/2023 18:00,12.47901046
22.59,88.36,9/15/2023 18:00,21.7643444
22.6,88.37,9/15/2023 18:00,24.34947304
22.6,88.41,9/15/2023 18:00,14.09669832
22.48,88.39,9/15/2023 19:00,29.53654181
22.5,88.35,9/15/2023 19:00,23.60591336
22.51,88.34,9/15/2023 19:00,16.46905516
22.51,88.36,9/15/2023 19:00,36.46283125
22.51,88.37,9/15/2023 19:00,16.20383337
22.54,88.34,9/15/2023 19:00,18.4406588
22.54,88.35,9/15/2023 19:00,20.8936234
22.57,88.36,9/15/2023 19:00,21.88581405
22.57,88.42,9/15/2023 19:00,14.62623362
22.58,88.43,9/15/2023 19:00,14.67381267
22.59,88.36,9/15/2023 19:00,27.19473978
22.6,88.37,9/15/2023 19:00,24.04923561
22.6,88.41,9/15/2023 19:00,18.3902655
22.48,88.39,9/15/2023 20:00,30.32591927
22.5,88.35,9/15/2023 20:00,24.38410284
22.51,88.34,9/15/2023 20:00,16.69744223
22.51,88.36,9/15/2023 20:00,26.73662277
22.51,88.37,9/15/2023 20:00,15.57112576
22.54,88.34,9/15/2023 20:00,19.22775159
22.54,88.35,9/15/2023 20:00,21.31065687
22.57,88.36,9/15/2023 20:00,23.30988902
22.57,88.42,9/15/2023 20:00,17.50842661
