lat,long,time,pm
22.46,88.31,10/9/2023 6:00,60.23212726
22.46,88.31,10/9/2023 7:00,63.46110341
22.46,88.31,10/9/2023 8:00,70.5416441
22.46,88.31,10/9/2023 9:00,56.1360327
22.46,88.31,10/9/2023 11:00,61.98379866
22.46,88.31,10/9/2023 12:00,62.26647845
22.46,88.31,10/9/2023 13:00,55.62666167
22.46,88.31,10/9/2023 14:00,51.39406126
22.46,88.31,10/9/2023 15:00,53.01927481
22.46,88.31,10/9/2023 16:00,45.36743468
22.46,88.31,10/9/2023 19:00,74.79707472
22.46,88.31,10/9/2023 20:00,81.88055797
22.46,88.31,10/9/2023 22:00,72.13341876
22.46,88.31,10/9/2023 23:00,79.08616199
22.46,88.31,10/10/2023 5:00,64.35675123
22.46,88.31,10/10/2023 6:00,74.18377295
22.46,88.31,10/10/2023 9:00,69.49980171
22.46,88.31,10/10/2023 11:00,48.71906695
22.46,88.31,10/10/2023 12:00,44.97705629
22.46,88.31,10/10/2023 13:00,47.14647861
22.46,88.31,10/10/2023 14:00,39.41565969
22.46,88.31,10/10/2023 15:00,49.47318604
22.46,88.31,10/10/2023 19:00,62.92343168
22.46,88.31,10/10/2023 20:00,45.2180544
22.46,88.31,10/10/2023 22:00,55.12683781
22.46,88.31,10/11/2023 5:00,63.05366888
22.46,88.31,10/11/2023 21:00,67.96786035
22.46,88.31,10/11/2023 22:00,69.33730833
22.46,88.31,10/12/2023 5:00,52.10658981
22.46,88.31,10/12/2023 6:00,54.07457658
22.46,88.31,10/12/2023 8:00,45.90163107
22.46,88.31,10/12/2023 9:00,45.19925963
22.46,88.31,10/12/2023 11:00,38.53364632
22.46,88.31,10/12/2023 12:00,44.72931158
22.46,88.31,10/12/2023 13:00,45.27022804
22.46,88.31,10/12/2023 14:00,42.55364331
22.46,88.31,10/12/2023 15:00,43.28744725
22.46,88.31,10/12/2023 16:00,36.52671772
22.46,88.31,10/12/2023 19:00,49.11782082
22.46,88.31,10/12/2023 20:00,46.78240922
22.46,88.31,10/12/2023 21:00,54.59660927
22.46,88.31,10/12/2023 22:00,56.64217305
22.46,88.31,10/12/2023 23:00,86.96494368
22.46,88.31,10/13/2023 5:00,56.06988236
22.46,88.31,10/13/2023 7:00,56.97359988
22.46,88.31,10/13/2023 8:00,51.85668688
22.46,88.31,10/13/2023 9:00,45.69646866
22.46,88.31,10/13/2023 10:00,61.65133574
22.46,88.31,10/13/2023 12:00,47.72068112
22.46,88.31,10/13/2023 13:00,42.44675354
22.46,88.31,10/13/2023 14:00,41.44830458
22.46,88.31,10/13/2023 15:00,38.68337436
22.46,88.31,10/13/2023 16:00,36.46515849
22.46,88.31,10/13/2023 17:00,47.84472851
22.46,88.31,10/13/2023 19:00,60.04191887
22.46,88.31,10/13/2023 20:00,54.96794934
22.46,88.31,10/13/2023 21:00,59.80746332
22.46,88.31,10/13/2023 23:00,66.63928445
22.46,88.31,10/14/2023 5:00,56.28428873
22.46,88.31,10/14/2023 6:00,59.47803926
22.46,88.31,10/14/2023 7:00,61.97678509
22.46,88.31,10/14/2023 9:00,39.56741021
22.46,88.31,10/14/2023 10:00,41.12209256
22.46,88.31,10/14/2023 11:00,53.85888135
22.46,88.31,10/14/2023 12:00,42.42558675
22.46,88.31,10/14/2023 13:00,42.17633592
22.46,88.31,10/15/2023 5:00,64.72416991
22.46,88.31,10/15/2023 7:00,59.45716982
22.46,88.31,10/15/2023 9:00,48.34683832
22.46,88.31,10/15/2023 10:00,44.49654865
22.46,88.31,10/15/2023 12:00,43.41931181
22.46,88.31,10/15/2023 13:00,41.53404674
22.46,88.31,10/15/2023 15:00,45.89829902
22.46,88.31,10/15/2023 16:00,45.20016177
22.46,88.31,10/15/2023 19:00,59.72428604
22.46,88.31,10/15/2023 20:00,85.38540783
22.46,88.31,10/15/2023 22:00,66.31811798
22.46,88.31,10/16/2023 5:00,76.18560937
22.46,88.31,10/16/2023 6:00,80.60057156
22.46,88.31,10/16/2023 8:00,97.8892599
22.46,88.31,10/16/2023 9:00,98.83608148
